NAID,Box #,SHIP NAME,Month,Year,Actual File Name,Link to NAC,Hyperlink,,
75535843,1818,Haleakala (AE-25),August,1964,Haleakala-AE-25-1964-08,http://catalog.archives.gov/id/75535843,Haleakala-AE-25-1964-08,,
75535877,1818,Haleakala (AE-25),September,1964,Haleakala-AE-25-1964-09,http://catalog.archives.gov/id/75535877,Haleakala-AE-25-1964-09,,
75535910,1818,Haleakala (AE-25),October,1964,Haleakala-AE-25-1964-10,http://catalog.archives.gov/id/75535910,Haleakala-AE-25-1964-10,,
75535945,1819,Haleakala (AE-25),November,1964,Haleakala-AE-25-1964-11,http://catalog.archives.gov/id/75535945,Haleakala-AE-25-1964-11,,
75535978,1819,Haleakala (AE-25),January,1965,Haleakala-AE-25-1965-01,http://catalog.archives.gov/id/75535978,Haleakala-AE-25-1965-01,,
75536012,1819,Haleakala (AE-25),February,1965,Haleakala-AE-25-1965-02,http://catalog.archives.gov/id/75536012,Haleakala-AE-25-1965-02,,
75536043,1819,Haleakala (AE-25),March,1965,Haleakala-AE-25-1965-03,http://catalog.archives.gov/id/75536043,Haleakala-AE-25-1965-03,,
75536077,1819,Haleakala (AE-25),April,1965,Haleakala-AE-25-1965-04,http://catalog.archives.gov/id/75536077,Haleakala-AE-25-1965-04,,
75536111,1819,Haleakala (AE-25),May,1965,Haleakala-AE-25-1965-05,http://catalog.archives.gov/id/75536111,Haleakala-AE-25-1965-05,,
75536150,1819,Haleakala (AE-25),June,1965,Haleakala-AE-25-1965-06,http://catalog.archives.gov/id/75536150,Haleakala-AE-25-1965-06,,
75536192,1819,Haleakala (AE-25),July,1965,Haleakala-AE-25-1965-07,http://catalog.archives.gov/id/75536192,Haleakala-AE-25-1965-07,,
75536254,1819,Haleakala (AE-25),August,1965,Haleakala-AE-25-1965-08,http://catalog.archives.gov/id/75536254,Haleakala-AE-25-1965-08,,
75536297,1819,Haleakala (AE-25),September,1965,Haleakala-AE-25-1965-09,http://catalog.archives.gov/id/75536297,Haleakala-AE-25-1965-09,,
75536334,1819,Haleakala (AE-25),October,1965,Haleakala-AE-25-1965-10,http://catalog.archives.gov/id/75536334,Haleakala-AE-25-1965-10,,
75536385,1819,Haleakala (AE-25),November,1965,Haleakala-AE-25-1965-11,http://catalog.archives.gov/id/75536385,Haleakala-AE-25-1965-11,,
75536438,1819,Haleakala (AE-25),December,1965,Haleakala-AE-25-1965-12,http://catalog.archives.gov/id/75536438,Haleakala-AE-25-1965-12,,
66353054,1853,Haleakala (AE-25),January,1970,Haleakala-AE-25-1970-01,http://catalog.archives.gov/id/66353054,Haleakala-AE-25-1970-01,,
70165155,1853,Haleakala (AE-25),February,1970,Haleakala-AE-25-1970-02,http://catalog.archives.gov/id/70165155,Haleakala-AE-25-1970-02,,
66353124,1853,Haleakala (AE-25),March,1970,Haleakala-AE-25-1970-03,http://catalog.archives.gov/id/66353124,Haleakala-AE-25-1970-03,,
66353187,1853,Haleakala (AE-25),April,1970,Haleakala-AE-25-1970-04,http://catalog.archives.gov/id/66353187,Haleakala-AE-25-1970-04,,
66353248,1853,Haleakala (AE-25),May,1970,Haleakala-AE-25-1970-05,http://catalog.archives.gov/id/66353248,Haleakala-AE-25-1970-05,,
66353299,1853,Haleakala (AE-25),June,1970,Haleakala-AE-25-1970-06,http://catalog.archives.gov/id/66353299,Haleakala-AE-25-1970-06,,
66353355,1853,Haleakala (AE-25),July,1970,Haleakala-AE-25-1970-07,http://catalog.archives.gov/id/66353355,Haleakala-AE-25-1970-07,,
66353419,1853,Haleakala (AE-25),August,1970,Haleakala-AE-25-1970-08,http://catalog.archives.gov/id/66353419,Haleakala-AE-25-1970-08,,
70165211,1853,Haleakala (AE-25),September,1970,Haleakala-AE-25-1970-09,http://catalog.archives.gov/id/70165211,Haleakala-AE-25-1970-09,,
66353483,1853,Haleakala (AE-25),October,1970,Haleakala-AE-25-1970-10,http://catalog.archives.gov/id/66353483,Haleakala-AE-25-1970-10,,
66353545,1853,Haleakala (AE-25),November,1970,Haleakala-AE-25-1970-11,http://catalog.archives.gov/id/66353545,Haleakala-AE-25-1970-11,,
66353603,1853,Haleakala (AE-25),December,1970,Haleakala-AE-25-1970-12,http://catalog.archives.gov/id/66353603,Haleakala-AE-25-1970-12,,
146193272,1819,Haleakala (AE-25),December,1964,haleakala-ae-25-1964-12,http://catalog.archives.gov/id/146193272,haleakala-ae-25-1964-12,,
93178906,1849,Haleakala (AE-25),January,1966,Haleakala-AE-25-1966-01,http://catalog.archives.gov/id/93178906,Haleakala-AE-25-1966-01,,
93178972,1849,Haleakala (AE-25),February,1966,Haleakala-AE-25-1966-02,http://catalog.archives.gov/id/93178972,Haleakala-AE-25-1966-02,,
93179031,1849,Haleakala (AE-25),March,1966,Haleakala-AE-25-1966-03,http://catalog.archives.gov/id/93179031,Haleakala-AE-25-1966-03,,
93179095,1849,Haleakala (AE-25),April,1966,Haleakala-AE-25-1966-04,http://catalog.archives.gov/id/93179095,Haleakala-AE-25-1966-04,,
93179162,1849,Haleakala (AE-25),May,1966,Haleakala-AE-25-1966-05,http://catalog.archives.gov/id/93179162,Haleakala-AE-25-1966-05,,
93179227,1849,Haleakala (AE-25),June,1966,Haleakala-AE-25-1966-06,http://catalog.archives.gov/id/93179227,Haleakala-AE-25-1966-06,,
93179287,1849,Haleakala (AE-25),July,1966,Haleakala-AE-25-1966-07,http://catalog.archives.gov/id/93179287,Haleakala-AE-25-1966-07,,
93179347,1849,Haleakala (AE-25),August,1966,Haleakala-AE-25-1966-08,http://catalog.archives.gov/id/93179347,Haleakala-AE-25-1966-08,,
93179404,1849,Haleakala (AE-25),September,1966,Haleakala-AE-25-1966-09,http://catalog.archives.gov/id/93179404,Haleakala-AE-25-1966-09,,
93179444,1849,Haleakala (AE-25),October,1966,Haleakala-AE-25-1966-10,http://catalog.archives.gov/id/93179444,Haleakala-AE-25-1966-10,,
93179478,1849,Haleakala (AE-25),November,1966,Haleakala-AE-25-1966-11,http://catalog.archives.gov/id/93179478,Haleakala-AE-25-1966-11,,
93179517,1849,Haleakala (AE-25),December,1966,Haleakala-AE-25-1966-12,http://catalog.archives.gov/id/93179517,Haleakala-AE-25-1966-12,,
93179567,1850,Haleakala (AE-25),January,1967,Haleakala-AE-25-1967-01,http://catalog.archives.gov/id/93179567,Haleakala-AE-25-1967-01,,
93179620,1850,Haleakala (AE-25),February,1967,Haleakala-AE-25-1967-02,http://catalog.archives.gov/id/93179620,Haleakala-AE-25-1967-02,,
93179669,1850,Haleakala (AE-25),March,1967,Haleakala-AE-25-1967-03,http://catalog.archives.gov/id/93179669,Haleakala-AE-25-1967-03,,
93179728,1850,Haleakala (AE-25),April,1967,Haleakala-AE-25-1967-04,http://catalog.archives.gov/id/93179728,Haleakala-AE-25-1967-04,,
93179791,1850,Haleakala (AE-25),May,1967,Haleakala-AE-25-1967-05,http://catalog.archives.gov/id/93179791,Haleakala-AE-25-1967-05,,
93179859,1850,Haleakala (AE-25),June,1967,Haleakala-AE-25-1967-06,http://catalog.archives.gov/id/93179859,Haleakala-AE-25-1967-06,,
93179920,1850,Haleakala (AE-25),July,1967,Haleakala-AE-25-1967-07,http://catalog.archives.gov/id/93179920,Haleakala-AE-25-1967-07,,
93179987,1850,Haleakala (AE-25),August,1967,Haleakala-AE-25-1967-08,http://catalog.archives.gov/id/93179987,Haleakala-AE-25-1967-08,,
93180052,1850,Haleakala (AE-25),September,1967,Haleakala-AE-25-1967-09,http://catalog.archives.gov/id/93180052,Haleakala-AE-25-1967-09,,
93180116,1850,Haleakala (AE-25),October,1967,Haleakala-AE-25-1967-10,http://catalog.archives.gov/id/93180116,Haleakala-AE-25-1967-10,,
93180183,1850,Haleakala (AE-25),November,1967,Haleakala-AE-25-1967-11,http://catalog.archives.gov/id/93180183,Haleakala-AE-25-1967-11,,
93180231,1850,Haleakala (AE-25),December,1967,Haleakala-AE-25-1967-12,http://catalog.archives.gov/id/93180231,Haleakala-AE-25-1967-12,,
93180272,1851,Haleakala (AE-25),January,1968,Haleakala-AE-25-1968-01,http://catalog.archives.gov/id/93180272,Haleakala-AE-25-1968-01,,
93180325,1851,Haleakala (AE-25),February,1968,Haleakala-AE-25-1968-02,http://catalog.archives.gov/id/93180325,Haleakala-AE-25-1968-02,,
93180384,1851,Haleakala (AE-25),March,1968,Haleakala-AE-25-1968-03,http://catalog.archives.gov/id/93180384,Haleakala-AE-25-1968-03,,
93180448,1851,Haleakala (AE-25),April,1968,Haleakala-AE-25-1968-04,http://catalog.archives.gov/id/93180448,Haleakala-AE-25-1968-04,,
93180510,1851,Haleakala (AE-25),May,1968,Haleakala-AE-25-1968-05,http://catalog.archives.gov/id/93180510,Haleakala-AE-25-1968-05,,
93180573,1851,Haleakala (AE-25),June,1968,Haleakala-AE-25-1968-06,http://catalog.archives.gov/id/93180573,Haleakala-AE-25-1968-06,,
93180637,1851,Haleakala (AE-25),July,1968,Haleakala-AE-25-1968-07,http://catalog.archives.gov/id/93180637,Haleakala-AE-25-1968-07,,
93180704,1851,Haleakala (AE-25),August,1968,Haleakala-AE-25-1968-08,http://catalog.archives.gov/id/93180704,Haleakala-AE-25-1968-08,,
93180768,1851,Haleakala (AE-25),September,1968,Haleakala-AE-25-1968-09,http://catalog.archives.gov/id/93180768,Haleakala-AE-25-1968-09,,
93180832,1851,Haleakala (AE-25),October,1968,Haleakala-AE-25-1968-10,http://catalog.archives.gov/id/93180832,Haleakala-AE-25-1968-10,,
93180898,1851,Haleakala (AE-25),November,1968,Haleakala-AE-25-1968-11,http://catalog.archives.gov/id/93180898,Haleakala-AE-25-1968-11,,
93180964,1851,Haleakala (AE-25),December,1968,Haleakala-AE-25-1968-12,http://catalog.archives.gov/id/93180964,Haleakala-AE-25-1968-12,,
93181023,1852,Haleakala (AE-25),January,1969,Haleakala-AE-25-1969-01,http://catalog.archives.gov/id/93181023,Haleakala-AE-25-1969-01,,
93181072,1852,Haleakala (AE-25),February,1969,Haleakala-AE-25-1969-02,http://catalog.archives.gov/id/93181072,Haleakala-AE-25-1969-02,,
93181108,1852,Haleakala (AE-25),March,1969,Haleakala-AE-25-1969-03,http://catalog.archives.gov/id/93181108,Haleakala-AE-25-1969-03,,
93181150,1852,Haleakala (AE-25),April,1969,Haleakala-AE-25-1969-04,http://catalog.archives.gov/id/93181150,Haleakala-AE-25-1969-04,,
93181206,1852,Haleakala (AE-25),June,1969,Haleakala-AE-25-1969-06,http://catalog.archives.gov/id/93181206,Haleakala-AE-25-1969-06,,
93181264,1852,Haleakala (AE-25),July,1969,Haleakala-AE-25-1969-07,http://catalog.archives.gov/id/93181264,Haleakala-AE-25-1969-07,,
146193306,1852,Haleakala (AE-25),August,1969,haleakala-ae-25-1969-08,http://catalog.archives.gov/id/146193306,haleakala-ae-25-1969-08,,
93181329,1852,Haleakala (AE-25),September,1969,Haleakala-AE-25-1969-09,http://catalog.archives.gov/id/93181329,Haleakala-AE-25-1969-09,,
93181392,1852,Haleakala (AE-25),October,1969,Haleakala-AE-25-1969-10,http://catalog.archives.gov/id/93181392,Haleakala-AE-25-1969-10,,
93181453,1852,Haleakala (AE-25),November,1969,Haleakala-AE-25-1969-11,http://catalog.archives.gov/id/93181453,Haleakala-AE-25-1969-11,,
93181517,1852,Haleakala (AE-25),December,1969,Haleakala-AE-25-1969-12,http://catalog.archives.gov/id/93181517,Haleakala-AE-25-1969-12,,
93181584,1791,Hamul (AD-20),January,1962,Hamul-AD-20-1962-01,http://catalog.archives.gov/id/93181584,Hamul-AD-20-1962-01,,
93181649,1791,Hamul (AD-20),February,1962,Hamul-AD-20-1962-02,http://catalog.archives.gov/id/93181649,Hamul-AD-20-1962-02,,
93181708,1791,Hamul (AD-20),March,1962,Hamul-AD-20-1962-03,http://catalog.archives.gov/id/93181708,Hamul-AD-20-1962-03,,
93181773,1791,Hamul (AD-20),April,1962,Hamul-AD-20-1962-04,http://catalog.archives.gov/id/93181773,Hamul-AD-20-1962-04,,
93181836,1791,Hamul (AD-20),May,1962,Hamul-AD-20-1962-05,http://catalog.archives.gov/id/93181836,Hamul-AD-20-1962-05,,
93181902,1791,Hamul (AD-20),June,1962,Hamul-AD-20-1962-06,http://catalog.archives.gov/id/93181902,Hamul-AD-20-1962-06,,
26120453,1882,Hancock (CVA-19),January,1966,Hancock-CVA-19-1966-01,http://catalog.archives.gov/id/26120453,Hancock-CVA-19-1966-01,,
26120521,1882,Hancock (CVA-19),February,1966,Hancock-CVA-19-1966-02,http://catalog.archives.gov/id/26120521,Hancock-CVA-19-1966-02,,
26120577,1882,Hancock (CVA-19),March,1966,Hancock-CVA-19-1966-03,http://catalog.archives.gov/id/26120577,Hancock-CVA-19-1966-03,,
26120644,1882,Hancock (CVA-19),April,1966,Hancock-CVA-19-1966-04,http://catalog.archives.gov/id/26120644,Hancock-CVA-19-1966-04,,
26120705,1882,Hancock (CVA-19),May,1966,Hancock-CVA-19-1966-05,http://catalog.archives.gov/id/26120705,Hancock-CVA-19-1966-05,,
26120770,1882,Hancock (CVA-19),June,1966,Hancock-CVA-19-1966-06,http://catalog.archives.gov/id/26120770,Hancock-CVA-19-1966-06,,
26120842,1882,Hancock (CVA-19),July,1966,Hancock-CVA-19-1966-07,http://catalog.archives.gov/id/26120842,Hancock-CVA-19-1966-07,,
26120910,1882,Hancock (CVA-19),August,1966,Hancock-CVA-19-1966-08,http://catalog.archives.gov/id/26120910,Hancock-CVA-19-1966-08,,
26120953,1882,Hancock (CVA-19),September,1966,Hancock-CVA-19-1966-09,http://catalog.archives.gov/id/26120953,Hancock-CVA-19-1966-09,,
26120997,1882,Hancock (CVA-19),October,1966,Hancock-CVA-19-1966-10,http://catalog.archives.gov/id/26120997,Hancock-CVA-19-1966-10,,
26121056,1882,Hancock (CVA-19),November,1966,Hancock-CVA-19-1966-11,http://catalog.archives.gov/id/26121056,Hancock-CVA-19-1966-11,,
26121119,1882,Hancock (CVA-19),December,1966,Hancock-CVA-19-1966-12,http://catalog.archives.gov/id/26121119,Hancock-CVA-19-1966-12,,
6034909,1883,Hancock (CVA-19),January,1967,Hancock-CVA-19-1967-01,http://research.archives.gov/description/6034909,Hancock-CVA-19-1967-01,,
6034910,1883,Hancock (CVA-19),February,1967,Hancock-CVA-19-1967-02,http://research.archives.gov/description/6034910,Hancock-CVA-19-1967-02,,
6034911,1883,Hancock (CVA-19),March,1967,Hancock-CVA-19-1967-03,http://research.archives.gov/description/6034911,Hancock-CVA-19-1967-03,,
6034912,1883,Hancock (CVA-19),April,1967,Hancock-CVA-19-1967-04,http://research.archives.gov/description/6034912,Hancock-CVA-19-1967-04,,
7423265,1883,Hancock (CVA-19),May,1967,Hancock-CVA-19-1967-05,http://research.archives.gov/description/7423265,Hancock-CVA-19-1967-05,,
6034913,1883,Hancock (CVA-19),June,1967,Hancock-CVA-19-1967-06,http://research.archives.gov/description/6034913,Hancock-CVA-19-1967-06,,
6034914,1883,Hancock (CVA-19),July,1967,Hancock-CVA-19-1967-07,http://research.archives.gov/description/6034914,Hancock-CVA-19-1967-07,,
6034915,1884,Hancock (CVA-19),July,1968,Hancock-CVA-19-1968-07,http://research.archives.gov/description/6034915,Hancock-CVA-19-1968-07,,
6034916,1884,Hancock (CVA-19),August,1968,Hancock-CVA-19-1968-08,http://research.archives.gov/description/6034916,Hancock-CVA-19-1968-08,,
6034917,1884,Hancock (CVA-19),September,1968,Hancock-CVA-19-1968-09,http://research.archives.gov/description/6034917,Hancock-CVA-19-1968-09,,
6034918,1884,Hancock (CVA-19),October,1968,Hancock-CVA-19-1968-10,http://research.archives.gov/description/6034918,Hancock-CVA-19-1968-10,,
6034919,1884,Hancock (CVA-19),November,1968,Hancock-CVA-19-1968-11,http://research.archives.gov/description/6034919,Hancock-CVA-19-1968-11,,
6034920,1884,Hancock (CVA-19),December,1968,Hancock-CVA-19-1968-12,http://research.archives.gov/description/6034920,Hancock-CVA-19-1968-12,,
6058130,1885,Hancock (CVA-19),January,1969,Hancock-CVA-19-1969-01,http://research.archives.gov/description/6058130,Hancock-CVA-19-1969-01,,
6058131,1885,Hancock (CVA-19),March,1969,Hancock-CVA-19-1969-03,http://research.archives.gov/description/6058131,Hancock-CVA-19-1969-03,,
6058132,1885,Hancock (CVA-19),August,1969,Hancock-CVA-19-1969-08,http://research.archives.gov/description/6058132,Hancock-CVA-19-1969-08,,
6058133,1885,Hancock (CVA-19),September,1969,Hancock-CVA-19-1969-09,http://research.archives.gov/description/6058133,Hancock-CVA-19-1969-09,,
6058134,1885,Hancock (CVA-19),October,1969,Hancock-CVA-19-1969-10,http://research.archives.gov/description/6058134,Hancock-CVA-19-1969-10,,
6058135,1885,Hancock (CVA-19),November,1969,Hancock-CVA-19-1969-11,http://research.archives.gov/description/6058135,Hancock-CVA-19-1969-11,,
6058136,1885,Hancock (CVA-19),December,1969,Hancock-CVA-19-1969-12,http://research.archives.gov/description/6058136,Hancock-CVA-19-1969-12,,
6058137,1886,Hancock (CVA-19),January,1970,Hancock-CVA-19-1970-01,http://research.archives.gov/description/6058137,Hancock-CVA-19-1970-01,,
6058138,1886,Hancock (CVA-19),February,1970,Hancock-CVA-19-1970-02,http://research.archives.gov/description/6058138,Hancock-CVA-19-1970-02,,
6058139,1886,Hancock (CVA-19),March,1970,Hancock-CVA-19-1970-03,http://research.archives.gov/description/6058139,Hancock-CVA-19-1970-03,,
6058140,1886,Hancock (CVA-19),April,1970,Hancock-CVA-19-1970-04,http://research.archives.gov/description/6058140,Hancock-CVA-19-1970-04,,
6277953,1886,Hancock (CVA-19),May,1970,hancock-cva-19-1970-05,http://research.archives.gov/description/6277953,hancock-cva-19-1970-05,,
6277954,1886,Hancock (CVA-19),June,1970,hancock-cva-19-1970-06,http://research.archives.gov/description/6277954,hancock-cva-19-1970-06,,
6277955,1886,Hancock (CVA-19),July,1970,hancock-cva-19-1970-07,http://research.archives.gov/description/6277955,hancock-cva-19-1970-07,,
6277956,1886,Hancock (CVA-19),August,1970,hancock-cva-19-1970-08,http://research.archives.gov/description/6277956,hancock-cva-19-1970-08,,
6277957,1886,Hancock (CVA-19),September,1970,hancock-cva-19-1970-09,http://research.archives.gov/description/6277957,hancock-cva-19-1970-09,,
6596061,1886,Hancock (CVA-19),October,1970,hancock-cva-19-1970-10,http://research.archives.gov/description/6596061,hancock-cva-19-1970-10,,
6277958,1886,Hancock (CVA-19),November,1970,hancock-cva-19-1970-11,http://research.archives.gov/description/6277958,hancock-cva-19-1970-11,,
6277959,1886,Hancock (CVA-19),December,1970,hancock-cva-19-1970-12,http://research.archives.gov/description/6277959,hancock-cva-19-1970-12,,
40474875,1134,Hancock (CVA-19),January,1971,Hancock-CVA-19-1971-01,http://catalog.archives.gov/id/40474875,Hancock-CVA-19-1971-01,,
40474936,1134,Hancock (CVA-19),February,1971,Hancock-CVA-19-1971-02,http://catalog.archives.gov/id/40474936,Hancock-CVA-19-1971-02,,
7335324,1116,Hancock (CVA-19),April,1971,Hancock-CVA-19-1971-04,http://research.archives.gov/description/7335324,Hancock-CVA-19-1971-04,,
7335325,1116,Hancock (CVA-19),May,1971,Hancock-CVA-19-1971-05,http://research.archives.gov/description/7335325,Hancock-CVA-19-1971-05,,
7335326,1116,Hancock (CVA-19),June,1971,Hancock-CVA-19-1971-06,http://research.archives.gov/description/7335326,Hancock-CVA-19-1971-06,,
40474992,1134,Hancock (CVA-19),July,1971,Hancock-CVA-19-1971-07,http://catalog.archives.gov/id/40474992,Hancock-CVA-19-1971-07,,
40475033,1134,Hancock (CVA-19),August,1971,Hancock-CVA-19-1971-08,http://catalog.archives.gov/id/40475033,Hancock-CVA-19-1971-08,,
40475075,1134,Hancock (CVA-19),September,1971,Hancock-CVA-19-1971-09,http://catalog.archives.gov/id/40475075,Hancock-CVA-19-1971-09,,
40475127,1134,Hancock (CVA-19),October,1971,Hancock-CVA-19-1971-10,http://catalog.archives.gov/id/40475127,Hancock-CVA-19-1971-10,,
40475169,1134,Hancock (CVA-19),November,1971,Hancock-CVA-19-1971-11,http://catalog.archives.gov/id/40475169,Hancock-CVA-19-1971-11,,
40475214,1134,Hancock (CVA-19),December,1971,Hancock-CVA-19-1971-12,http://catalog.archives.gov/id/40475214,Hancock-CVA-19-1971-12,,
40475262,1135,Hancock (CVA-19),January,1972,Hancock-CVA-19-1972-01,http://catalog.archives.gov/id/40475262,Hancock-CVA-19-1972-01,,
40475308,1135,Hancock (CVA-19),February,1972,Hancock-CVA-19-1972-02,http://catalog.archives.gov/id/40475308,Hancock-CVA-19-1972-02,,
40475364,1135,Hancock (CVA-19),March,1972,Hancock-CVA-19-1972-03,http://catalog.archives.gov/id/40475364,Hancock-CVA-19-1972-03,,
40475415,1135,Hancock (CVA-19),April,1972,Hancock-CVA-19-1972-04,http://catalog.archives.gov/id/40475415,Hancock-CVA-19-1972-04,,
40475476,1135,Hancock (CVA-19),May,1972,Hancock-CVA-19-1972-05,http://catalog.archives.gov/id/40475476,Hancock-CVA-19-1972-05,,
40475532,1135,Hancock (CVA-19),July,1972,Hancock-CVA-19-1972-07,http://catalog.archives.gov/id/40475532,Hancock-CVA-19-1972-07,,
